result2.firstname,result2.lastname,result2.scopusid,result2.awardid
"Jia","Li","27168928900","8113"
"Jia","Li","27170630300","3794"
"Jia","Li","27170630300","5754"
"Jia","Li","27170630300","7373"
"Jia","Li","27170630300","8113"
"Jia","Li","34881824900","8113"
"Jia","Li","35078835800","3794"
"Jia","Li","35078835800","7373"
"Jia","Li","35111306400","7373"
"Jia","Li","35300206600","3794"
"Jia","Li","35300206600","5754"
"Jia","Li","35300206600","7373"
"Jia","Li","35300206600","8113"
"Jia","Li","35305303800","3794"
"Jia","Li","35305303800","5754"
"Jia","Li","35305303800","7373"
"Jia","Li","35305303800","8113"
"Jia","Li","35337065800","7373"
"Jia","Li","35491043300","5754"
"Jia","Li","35491043300","8113"
"Jia","Li","35604205800","7373"
"Jia","Li","35604205800","8113"
"Jia","Li","35810678100","8113"
"Jia","Li","36062292000","5754"
"Jia","Li","36062497100","7373"
"Jia","Li","36062497100","8113"
"Jia","Li","36063112900","3794"
"Jia","Li","36063112900","5754"
"Jia","Li","36063112900","7373"
"Jia","Li","36063112900","8113"
"Jia","Li","36063155600","5754"
"Jia","Li","36066427300","5754"
"Jia","Li","36066427300","7373"
"Jia","Li","36066427300","8113"
"Jia","Li","36066953600","3794"
"Jia","Li","36066953600","5754"
"Jia","Li","36066953600","7373"
"Jia","Li","36066953600","8113"
"Jia","Li","36067204900","7373"
"Jia","Li","36067204900","8113"
"Jia","Li","36067695000","8113"
"Jia","Li","36068599200","7373"
"Jia","Li","36077018200","5754"
"Jia","Li","36077018200","8113"
"Jia","Li","36077311800","3794"
"Jia","Li","36077311800","5754"
"Jia","Li","36077311800","7373"
"Jia","Li","36077311800","8113"
"Jia","Li","36079036600","7373"
"Jia","Li","36080061400","8113"
"Jia","Li","36080096100","7373"
"Jia","Li","36080096100","8113"
"Jia","Li","36082873200","8113"
"Jia","Li","48361235300","8113"
"Jia","Li","49061307100","8113"
"Jia","Li","50361607500","7373"
"Jia","Li","50361607500","8113"
"Jia","Li","51461627800","5754"
"Jia","Li","51461627800","7373"
"Jia","Li","55115957900","7373"
"Jia","Li","55141599000","5754"
"Jia","Li","55705846000","3794"
"Jia","Li","55705846000","5754"
"Jia","Li","55705846000","7373"
"Jia","Li","55705846000","8113"
"Jia","Li","55709977500","7373"
"Jia","Li","55720520100","7373"
"Jia","Li","55720521000","8113"
"Jia","Li","55720577400","7373"
"Jia","Li","55720812600","5754"
"Jia","Li","55720812600","8113"
"Jia","Li","55730236700","3794"
"Jia","Li","55730236700","5754"
"Jia","Li","55730236700","7373"
"Jia","Li","55730236700","8113"
"Jia","Li","55763248900","3794"
"Jia","Li","55763248900","5754"
"Jia","Li","55763248900","7373"
"Jia","Li","55763248900","8113"
"Jia","Li","56003109800","3794"
"Jia","Li","56003109800","5754"
"Jia","Li","56003109800","7373"
"Jia","Li","56003109800","8113"
"Jia","Li","56120930800","8113"
"Jia","Li","56500744800","7373"
"Jia","Li","56500744800","8113"
"Jia","Li","57188741075","5754"
"Jia","Li","7410056144","5754"
"Jia","Li","7410056144","7373"
"Jia","Li","7410056144","8113"
"Jia","Li","7410056835","5754"
"Jia","Li","7410060376","5754"
"Jia","Li","7410060376","8113"
"Jia","Li","7410061936","8113"
"Jia","Li","7410062843","5754"
"Jia","Li","7410062843","8113"
"Jia","Li","7410067220","5754"
"Jia","Li","7410069407","5754"
"Jia","Li","7410097296","3794"
"Jia","Li","7410097296","5754"
"Jia","Li","7410097296","7373"
"Jia","Li","7410097296","8113"
"Jia","Li","7410103165","7373"
"Jia","Li","8355903800","5754"
"Jia","Li","8367341200","5754"
"Jia","Li","8367341200","7373"
"Jia","Li","8369047300","5754"
"Jia","Li","8369047300","7373"
"Jia","Li","8678926100","5754"
"Jia","Li","8678926100","8113"
"Jia","Li","8699850300","3794"
"Jia","Li","8699850300","5754"
"Jia","Li","8699850300","7373"
"Jia","Li","8699850300","8113"
"Jia","Li","8705985400","3794"
"Jia","Li","8705985400","5754"
"Jia","Li","8705985400","7373"
"Jia","Li","8705985400","8113"
"Jia","Li","8712899000","5754"
"Jia","Li","8888016200","7373"
"Jia","Li","8938386200","3794"
"Jia","Li","8938386200","5754"
"Jia","Li","8938386200","7373"
"Jia","Li","8938386200","8113"
"Jia","Li","9635993000","7373"
"Jia","Rao","24766725600","23974"
"Jia","Rao","24766725600","34184"
"Jia","Rao","24766725600","36878"
"Jia","Rao","56621868200","36878"
"Jia","Song","35254516200","10375"
"Jia","Song","37029446500","10375"
"Jia","Song","7404788029","10375"
"Jiahong","Wu","56041296400","14049"
"Jiahong","Wu","56621729000","14049"
"Jialiang","Le","25027737000","29879"
"Jialiang","Le","25027737000","40186"
"Jian","Cao","35219616700","35021"
"Jian","Cao","36436788000","6338"
"Jian","Cao","55553735505","35021"
"Jian","Cao","55936999200","35021"
"Jian","Cao","55936999200","40308"
"Jian","Cao","55936999200","40314"
"Jian","Cao","55936999200","6338"
"Jian","Cao","57190379522","35021"
"Jian","Cao","7402432583","35021"
"Jian","Cao","7402432583","6338"
"Jian","Cao","7403354055","6338"
"Jian","Cao","7403354073","35021"
"Jian","Cao","7403354073","40308"
"Jian","Cao","7403354073","40314"
"Jian","Cao","7403354073","6338"
"Jian","Cao","7403354113","35021"
"Jian","Cao","7403354113","6338"
"Jian","Cao","7403354153","35021"
"Jian","Cao","7403354161","35021"
"Jian","Cao","7403354161","6338"
"Jian","Cao","7403354261","35021"
"Jian","Cao","7403354261","40308"
"Jian","Cao","7403354261","40314"
"Jian","Cao","7403354261","6338"
"Jian","Cao","7403354377","35021"
"Jian","Cao","7403354675","6338"
"Jian","Cao","7403354688","35021"
"Jian","Chen","23065608300","19955"
"Jian","Chen","23065608300","21337"
"Jian","Chen","23391777600","21337"
"Jian","Chen","23479233200","19955"
"Jian","Chen","23569076900","19955"
"Jian","Chen","23569076900","21337"
"Jian","Chen","23569076900","37308"
"Jian","Chen","26026824900","21337"
"Jian","Chen","26643214500","21337"
"Jian","Chen","36038004400","19955"
"Jian","Chen","36038004400","21337"
"Jian","Chen","36038004400","37308"
"Jian","Chen","36042472700","21337"
"Jian","Chen","36042472700","37308"
"Jian","Chen","36047378100","21337"
"Jian","Chen","36047378100","37308"
"Jian","Chen","53979253000","21337"
"Jian","Chen","54790541600","19955"
"Jian","Chen","54790541600","21337"
"Jian","Chen","54790596900","19955"
"Jian","Chen","54790596900","37308"
"Jian","Chen","55492591500","21337"
"Jian","Chen","55565713000","19955"
"Jian","Chen","55565713000","21337"
"Jian","Chen","55565713000","37308"
"Jian","Chen","55717609800","21337"
"Jian","Chen","55717609800","37308"
"Jian","Chen","55717630100","37308"
"Jian","Chen","55717630200","19955"
"Jian","Chen","55717674700","21337"
"Jian","Chen","55717674700","37308"
"Jian","Chen","55717875600","21337"
"Jian","Chen","55717875600","37308"
"Jian","Chen","57190388072","21337"
"Jian","Chen","7409485516","19955"
"Jian","Chen","7409485516","37308"
"Jian","Chen","7501880443","37308"
"Jian","Chen","7501882565","21337"
"Jian","Chen","7501884142","21337"
"Jian","Chen","7501884142","37308"
"Jian","Chen","7501885820","19955"
"Jian","Chen","7501902384","21337"
"Jian","Chen","7501902384","37308"
"Jian","Chen","8095585900","19955"
"Jian","Chen","8095585900","21337"
"Jian","Chen","8573718600","19955"
"Jian","Chen","8573718600","21337"
"Jian","Chen","8664222200","37308"
"Jian","Chen","8893253500","21337"
"Jian","Chen","9250810600","21337"
"Jian","Chen","9333555700","19955"
"Jian","Chen","9333555700","37308"
"Jian","Ding","55519885200","39058"
"Jian","Guan","23472953800","2390"
"Jian","Guan","25639600700","2390"
"Jian","Guan","26534201400","2390"
"Jian","Guan","36020082000","2390"
"Jian","Guan","36059047600","2390"
"Jian","Guan","36806186400","2390"
"Jian","Guan","50561192800","2390"
"Jian","Guan","55479350100","2390"
"Jian","Guan","55569304900","2390"
"Jian","He","14009040000","22219"
"Jian","He","23036460900","22219"
"Jian","He","23569076900","22219"
"Jian","He","24477915500","22219"
"Jian","He","36038004400","22219"
"Jian","He","36042472700","22219"
"Jian","He","54790596900","22219"
"Jian","He","55565713000","22219"
"Jian","He","55717609800","22219"
"Jian","He","55726242300","22219"
"Jian","He","55911581800","22219"
"Jian","He","55964982500","22219"
"Jian","He","7401582185","22219"
"Jian","He","7402006894","22219"
"Jian","He","7403324646","22219"
"Jian","He","7404929975","22219"
"Jian","He","7404942923","22219"
"Jian","He","7409485516","22219"
"Jian","He","7501902384","22219"
"Jian","He","8704753900","22219"
"Jian","He","9638736000","22219"
"Jian","Hu","34770304800","29907"
"Jian","Hu","35264309300","29907"
"Jian","Hu","35271991300","29907"
"Jian","Hu","55647125000","29907"
"Jian","Hu","55704596100","29907"
"Jian","Hu","55704596400","29907"
"Jian","Hu","55742358500","29907"
"Jian","Hu","55742359300","29907"
"Jian","Hu","55742442300","29907"
"Jian","Hu","7401556775","29907"
"Jian","Hu","9733190700","29907"
"Jian","Hua","12039121200","29326"
"Jian","Hua","16230172600","29326"
"Jian","Hua","18935284200","29326"
"Jian","Hua","22734183000","29326"
"Jian","Hua","24775727200","29326"
"Jian","Hua","34770766800","29326"
"Jian","Hua","35435305100","29326"
"Jian","Hua","35745959700","29326"
"Jian","Hua","40961093100","29326"
"Jian","Hua","55540131300","29326"
"Jian","Hua","55570908700","29326"
"Jian","Hua","55669750400","29326"
"Jian","Hua","55742359300","29326"
"Jian","Hua","55742385700","29326"
"Jian","Hua","55742442300","29326"
"Jian","Hua","7407191840","29326"
"Jian","Hua","7408103255","29326"
"Jian","Hua","8108660600","29326"
"Jian","Hua","8562297400","29326"
"Jian","Hua","8621146500","29326"
"Jian","Hua","9232408700","29326"
"Jian","Hua","9733190700","29326"
"Jian","Huang","12039121200","13907"
"Jian","Huang","18935284200","13907"
"Jian","Huang","18935284200","6830"
"Jian","Huang","22734183000","13907"
"Jian","Huang","34770766800","13907"
"Jian","Huang","35745959700","6830"
"Jian","Huang","36095632700","6830"
"Jian","Huang","40961093100","13907"
"Jian","Huang","55532787000","13907"
"Jian","Huang","55669750400","13907"
"Jian","Huang","55742358500","13907"
"Jian","Huang","55742359300","13907"
"Jian","Huang","55742359300","6830"
"Jian","Huang","55742442300","13907"
"Jian","Huang","55742442300","6830"
"Jian","Huang","56166602000","13907"
"Jian","Huang","7407191315","13907"
"Jian","Huang","7407191315","6830"
"Jian","Huang","7407191840","13907"
"Jian","Huang","8108660600","6830"
"Jian","Huang","8206714700","13907"
"Jian","Huang","8206714700","6830"
"Jian","Huang","8291297700","13907"
"Jian","Huang","9232408700","6830"
"Jian","Huang","9733190700","13907"
"Jian","Huang","9733190700","6830"
"Jian","Li","12759616100","15135"
"Jian","Li","13612266600","15135"
"Jian","Li","15755883100","15135"
"Jian","Li","16319153100","15135"
"Jian","Li","23972745300","15135"
"Jian","Li","23980554000","15135"
"Jian","Li","24477746000","15135"
"Jian","Li","25931590500","15135"
"Jian","Li","26643431200","15135"
"Jian","Li","26643543000","15135"
"Jian","Li","27170630300","15135"
"Jian","Li","35107394000","15135"
"Jian","Li","35111306400","15135"
"Jian","Li","35300206600","15135"
"Jian","Li","35491043300","15135"
"Jian","Li","36063112900","15135"
"Jian","Li","36066953600","15135"
"Jian","Li","36068599200","15135"
"Jian","Li","36077018200","15135"
"Jian","Li","36077311800","15135"
"Jian","Li","55553691300","15135"
"Jian","Li","55625932800","15135"
"Jian","Li","55720511200","15135"
"Jian","Li","55720577400","15135"
"Jian","Li","55904647500","15135"
"Jian","Li","56003109800","15135"
"Jian","Li","56500744800","15135"
"Jian","Li","7410060376","15135"
"Jian","Li","7410225129","15135"
"Jian","Li","8369047300","15135"
"Jian","Li","8678926100","15135"
"Jian","Li","8699850300","15135"
"Jian","Li","8705985400","15135"
"Jian","Li","8888016200","15135"
"Jian","Li","9043138000","15135"
"Jian","Lin","25621815200","15386"
"Jian","Liu","13612266600","40091"
"Jian","Liu","35491043300","40091"
"Jian","Liu","36077018200","40091"
"Jian","Liu","56003109800","40091"
"Jian","Liu","56706662700","40091"
"Jian","Liu","7410107801","40091"
"Jian","Lu","24295098400","5808"
"Jian","Lu","7402684784","5808"
"Jian","Ma","20434298400","20193"
"Jian","Ma","20434298400","5005"
"Jian","Ma","24341703100","5005"
"Jian","Ma","25621725700","20193"
"Jian","Ma","25621725700","5005"
"Jian","Ma","26643444200","5005"
"Jian","Ma","35206198700","5005"
"Jian","Ma","35264680800","20193"
"Jian","Ma","35264680800","5005"
"Jian","Ma","35269435600","5005"
"Jian","Ma","37050000600","5005"
"Jian","Ma","49461456400","20193"
"Jian","Ma","49461456400","5005"
"Jian","Ma","55822339100","20193"
"Jian","Ma","55822339100","5005"
"Jian","Ma","56170571000","20193"
"Jian","Ma","56170571000","5005"
"Jian","Ma","56575713500","20193"
"Jian","Ma","56575713500","5005"
"Jian","Ma","56908049900","20193"
"Jian","Ma","56908049900","5005"
"Jian","Ma","7402727736","20193"
"Jian","Ma","7402727736","5005"
"Jian","Ma","7406201001","5005"
"Jian","Ma","7406201921","20193"
"Jian","Ma","7406201921","5005"
"Jian","Ma","7406202838","5005"
"Jian","Ma","8391889700","5005"
"Jian","Ma","8585513600","20193"
"Jian","Ma","8585513600","5005"
"Jian","Ren","13408843900","14910"
"Jian","Ren","13408843900","16396"
"Jian","Ren","13408843900","571"
"Jian","Ren","13408843900","8068"
"Jian","Ren","35303356100","14910"
"Jian","Ren","35303356100","16396"
"Jian","Ren","35303356100","571"
"Jian","Ren","35303356100","8068"
"Jian","Ren","36059969400","14910"
"Jian","Ren","36059969400","571"
"Jian","Ren","36059969400","8068"
"Jian","Ren","7403082294","14910"
"Jian","Ren","7403082294","16396"
"Jian","Ren","7403082294","571"
"Jian","Ren","7403082294","8068"
"Jian","Ren","7403083523","14910"
"Jian","Ren","7403083523","571"
"Jian","Ren","7403083523","8068"
"Jian","Ren","7403083565","14910"
"Jian","Ren","7403083565","16396"
"Jian","Ren","7403083565","571"
"Jian","Ren","7403083565","8068"
"Jian","Ren","7403083641","16396"
"Jian","Ren","8984405900","14910"
"Jian","Ren","8984405900","571"
"Jian","Ren","8984405900","8068"
"Jian","Sun","12645161300","2715"
"Jian","Sun","35231620600","2715"
"Jian","Sun","55716213300","2715"
"Jian","Sun","56331637000","2715"
"Jian","Sun","56366557400","2715"
"Jian","Sun","7410370162","2715"
"Jian","Sun","7410370610","2715"
"Jian","Sun","8240981600","2715"
"Jian","Sun","8712984400","2715"
"Jian","Tang","15045847200","37202"
"Jian","Tang","25623933600","37202"
"Jian","Tang","25645378700","37202"
"Jian","Tang","36085850800","37202"
"Jian","Tang","55713937200","37202"
"Jian","Tang","55713988200","37202"
"Jian","Tang","55713995200","37202"
"Jian","Tang","7404394323","37202"
"Jian","Xie","10144968600","16121"
"Jian","Xie","10144968600","34973"
"Jian","Xie","23111654300","16121"
"Jian","Xie","23111654300","34973"
"Jian","Xie","23567261900","16121"
"Jian","Xie","23567261900","34973"
"Jian","Xie","34870880400","16121"
"Jian","Xie","34870880400","34973"
"Jian","Xie","35304279200","16121"
"Jian","Xie","35304279200","34973"
"Jian","Xie","55261990900","16121"
"Jian","Xie","55261990900","34973"
"Jian","Xie","55321463500","16121"
"Jian","Xie","55321463500","34973"
"Jian","Xie","55339916200","16121"
"Jian","Xie","55339916200","34973"
"Jian","Xie","55478166700","16121"
"Jian","Xie","55478166700","34973"
"Jian","Xie","55559951400","16121"
"Jian","Xie","55559951400","34973"
"Jian","Xie","55599783100","16121"
"Jian","Xie","55599783100","34973"
"Jian","Xie","56004313000","16121"
"Jian","Xie","56004313000","34973"
"Jian","Xie","7402267063","16121"
"Jian","Xie","7402267063","34973"
"Jian","Xie","7402267389","16121"
"Jian","Xie","7402267389","34973"
"Jian","Xie","7402994197","16121"
"Jian","Xie","7402994197","34973"
"Jian","Xie","7402994469","16121"
"Jian","Xie","7402994469","34973"
"Jian","Xie","7402994553","16121"
"Jian","Xie","7402994553","34973"
"Jian","Xie","7402994564","16121"
"Jian","Xie","7402994564","34973"
"Jian","Xie","7402994633","16121"
"Jian","Xie","7402994633","34973"
"Jian","Xie","7402994908","16121"
"Jian","Xie","7402994908","34973"
"Jian","Yang","10041733800","20828"
"Jian","Yang","10041733800","23177"
"Jian","Yang","10042816900","23177"
"Jian","Yang","10043092900","20828"
"Jian","Yang","12038836500","20828"
"Jian","Yang","12784283800","20828"
"Jian","Yang","16200078300","23177"
"Jian","Yang","35304034500","20828"
"Jian","Yang","55317108500","23177"
"Jian","Yang","55716646300","20828"
"Jian","Yang","55716646300","23177"
"Jian","Yang","55719591600","20828"
"Jian","Yang","55768351500","20828"
"Jian","Yang","56245506500","20828"
"Jian","Yang","56999514900","20828"
"Jian","Yang","56999514900","23177"
"Jian","Yang","7404291055","23177"
"Jian","Yang","8068501300","20828"
"Jian","Yang","8068501300","23177"
"Jian","Yang","9239230100","20828"
"Jian","Zhang","23029250400","30677"
"Jian","Zhang","23092611900","30677"
"Jian","Zhang","34868929100","30677"
"Jian","Zhang","35207500500","30677"
"Jian","Zhang","35207693500","30677"
"Jian","Zhang","36071776000","30677"
"Jian","Zhang","36614883300","30677"
"Jian","Zhang","39862377000","30677"
"Jian","Zhang","54682613100","30677"
"Jian","Zhang","55720142300","30677"
"Jian","Zhang","56752433600","30677"
"Jian","Zhang","7409374359","30677"
"Jian","Zhang","7601339464","30677"
"Jian","Zhang","7601340716","30677"
"Jian","Zhang","7601343102","30677"
"Jian","Zhang","7601351820","30677"
"Jian","Zhang","7601353456","30677"
"Jianbo","Lu","7601561346","16665"
"Jianfeng","Cai","56611103600","27946"
"Jianfeng","Cai","57190397626","27946"
"Jianfeng","Jiang","55799572600","14464"
"Jianfeng","Jiang","56134207500","14464"
"Jiang","Bian","35793509900","34961"
"Jiang","Bian","36852823900","34961"
"Jiang","Bian","55800149000","34961"
"Jiang","Bian","55845645300","34961"
"Jiang","Bian","56801338300","34961"
"Jiang","Bian","7103199995","34961"
"Jiang","Bian","7103200005","34961"
"Jiang","Zhe","6701767186","12571"
"Jiangang","Dai","55579432200","25609"
"Jiangdong","Deng","7402612745","34918"
"Jianghai","Hu","9239652100","24855"
"Jianguo","Liu","26642974800","26397"
"Jianguo","Liu","35386437700","341"
"Jianguo","Liu","35491043300","341"
"Jianguo","Liu","56706662700","341"
"Jianguo","Shao","56465319800","39576"
"Jianguo","Shao","7201362224","39576"
"Jiangyong","Jia","56670345700","21708"
"Jiangyu","Li","12759616100","25823"
"Jiangyu","Li","12759616100","35968"
"Jiangyu","Li","35107394000","35968"
"Jianhan","Chen","23569076900","1714"
"Jianhong","Xu","8959959200","33657"
"Jianhua","Li","25936503700","16139"
"Jianhua","Li","36080096100","16139"
"Jianhua","Li","36925574800","16139"
"Jianhua","Li","54782990200","16139"
"Jianhua","Li","55720509300","16139"
"Jianhua","Li","55720510700","16139"
"Jianhua","Li","55720511600","16139"
"Jianhua","Li","55861647500","16139"
"Jianhua","Li","55972792800","16139"
"Jianhua","Li","7410056835","16139"
"Jianhua","Li","8705985400","16139"
"Jianhua","Ruan","8921912900","15104"
"Jianhua","Wang","49061610900","4687"
"Jianhua","Zhu","55900645700","1133"
"Jianjun","Dong","26663737000","27199"
"Jianjun","Dong","55274462300","27199"
"Jianjun","Shi","55491912700","16529"
"Jianjun","Shi","55491912700","30085"
"Jianjun","Shi","55491912700","3913"
"Jianjun","Shi","55721988000","16529"
"Jianjun","Shi","55721988000","26990"
"Jianjun","Shi","55721988000","30085"
"Jianjun","Shi","55721988000","3913"
"Jianjun","Shi","56783326100","16529"
"Jianjun","Shi","56783326100","30085"
"Jianjun","Shi","56783326100","3913"
"Jianjun","Shi","7404495243","16529"
"Jianjun","Shi","7404495243","26990"
"Jianjun","Shi","7404495243","30085"
"Jianjun","Shi","7404495243","3913"
"Jianjun","Yin","21935492900","21540"
"Jianjun","Yin","55858751300","25244"
"Jianjun","Yin","55858751300","36030"
"Jianjun","Yin","55858751300","4135"
"Jianliang","Qian","7402196630","36595"
"Jianlin","Cheng","55565713000","10903"
"Jianlin","Cheng","55565713000","3711"
"Jianlin","Cheng","9333555700","10903"
"Jianlin","Cheng","9333555700","3711"
"Jianlin","Xia","7402327365","19144"
"Jianmin","Gao","55702651200","7511"
"Jianmin","Qu","57131293200","30132"
"Jianmin","Qu","57173516000","30132"
"Jianmin","Qu","7201534983","30132"
"Jianmin","Tao","57094490500","20078"
"Jianmin","Tao","57094490500","21736"
"Jianmin","Tao","7202301261","20078"
"Jianmin","Tao","7202301261","21736"
"Jianming","Cao","7403354113","13754"
"Jianming","Li","35305303800","8455"
"Jianming","Li","8369047300","8455"
"Jiannan","Tu","8230228200","18305"
"Jiannan","Tu","8230228200","21455"
"Jiannong","Xu","8756048900","15487"
"Jianping","Fan","7402795255","19655"
"Jianping","Fu","12140710000","10939"
"Jianping","Fu","12140710000","16362"
"Jianping","Fu","12140710000","20452"
"Jianping","Fu","8314538400","16362"
"Jianping","Guo","55709432400","20970"
"Jianping","Guo","55709433300","20970"
"Jianping","Hu","55486932900","24928"
"Jianping","Hu","55499426200","24928"
"Jianqing","Fan","55512544200","13618"
"Jianqing","Fan","57193151090","13618"
"Jianqing","Fan","7402794720","13618"
"Jianshi","Zhou","8302439800","16050"
"Jianshi","Zhou","8302439800","4614"
"Jianshi","Zhou","8302439800","8593"
"Jianshu","Cao","56647209200","7552"
"Jiantao","Guo","23466765600","26144"
"Jiantao","Guo","23466765600","36285"
"Jianting","Zhang","36115564500","21288"
"Jianting","Zhang","56726933900","21288"
"Jianting","Zhang","57189531516","21288"
"Jianting","Zhang","7601342259","21288"
"Jianwei","Zhang","36614883300","36849"
"Jianwei","Zhang","36614883300","36903"
"Jianwei","Zhang","39062511300","36903"
"Jianwei","Zhang","39862377000","36849"
"Jianwei","Zhang","39862377000","36903"
"Jianwei","Zhang","56032527300","36903"
"Jianwei","Zhang","7601351820","36849"
"Jianwei","Zhang","7601351820","36903"
"Jianwu","Tang","55534989800","27371"
"Jianwu","Tang","55534989800","39301"
"Jianye","Zhang","55382741700","32250"
"Jianyu","Dong","7403361688","17312"
"Jianzhi","Zhang","56752433600","24816"
"Jianzhong","Su","55542490800","19873"
"Jianzhong","Su","7401682071","19873"
"Jianzhong","Su","7401682667","19873"
"Jianzhong","Su","7410370610","19873"
"Jianzhong","Wu","36456466400","30852"
"Jiaqiang","Yan","16235403000","32146"
"Jiaqiang","Yan","56424391300","32146"
"Jiaqiang","Yan","56495932000","32146"
"Jiaqiang","Yan","56532811300","32146"
"Jiaqiang","Yan","57033237300","32146"
"Jiaqiao","Hu","8270214200","9278"
"Jiarong","Hong","35071421000","38928"
"Jiashin","Wu","7409254169","10625"
"Jiasong","Fang","7402966619","26023"
"Jiawei","Han","24325399900","28545"
"Jiaxing","Huang","55553736065","2044"
"Jiaxing","Huang","7408106906","2044"
"Jichen","Zhu","43261949300","27563"
"Jichun","Li","7410059538","1245"
"Jidong","Gao","7404474965","26566"
"Jie","Chen","54790599100","35463"
"Jie","Chen","7409642267","35463"
"Jie","Gao","34770653800","15026"
"Jie","Gao","55419069300","30657"
"Jie","Gao","55856802000","15026"
"Jie","Gao","56710760100","30657"
"Jie","Gao","7402756836","15026"
"Jie","Gao","8042105100","15026"
"Jie","Gao","8565005600","15026"
"Jie","Li","26643047100","26879"
"Jie","Li","27171671300","26879"
"Jie","Li","35148202000","26879"
"Jie","Li","35196108200","26879"
"Jie","Li","35215765500","26879"
"Jie","Li","36014680100","26879"
"Jie","Li","36062545100","26879"
"Jie","Li","36062849900","26879"
"Jie","Li","36063614900","26879"
"Jie","Li","36071400800","26879"
"Jie","Li","36072576500","26879"
"Jie","Li","36072834100","26879"
"Jie","Li","36497019700","26879"
"Jie","Li","36944923000","26879"
"Jie","Li","36969628900","26879"
"Jie","Li","37661787100","26879"
"Jie","Li","54926581400","26879"
"Jie","Li","55705951400","26879"
"Jie","Li","55705965500","26879"
"Jie","Li","56004324800","26879"
"Jie","Li","56008952300","26879"
"Jie","Li","7202007668","26879"
"Jie","Li","7401735889","26879"
"Jie","Li","7409294512","26879"
"Jie","Li","8536620200","26879"
"Jie","Li","8558934300","26879"
"Jie","Li","8637493700","26879"
"Jie","Li","8889396800","26879"
"Jie","Lian","35148202000","40286"
"Jie","Lian","36969628900","40286"
"Jie","Lian","55453436400","40286"
"Jie","Lian","55485538200","40286"
"Jie","Lian","7202007668","40286"
"Jie","Liang","12804573800","33110"
"Jie","Liang","16679543500","33110"
"Jie","Liang","16679543500","5693"
"Jie","Liang","24528999800","33110"
"Jie","Liang","24802395600","33110"
"Jie","Liang","25930017600","33110"
"Jie","Liang","35215765500","33110"
"Jie","Liang","35215765500","5693"
"Jie","Liang","36497019700","33110"
"Jie","Liang","36969628900","33110"
"Jie","Liang","55453436400","5693"
"Jie","Liang","55726993200","33110"
"Jie","Liang","7401735889","33110"
"Jie","Liang","7401735889","5693"
"Jie","Liang","7402025955","5693"
"Jie","Liang","8637493700","33110"
"Jie","Liu","36014680100","26994"
"Jie","Liu","36064295100","26994"
"Jie","Liu","36071400800","14520"
"Jie","Liu","36071400800","26994"
"Jie","Liu","36072576500","26994"
"Jie","Liu","36072834100","26994"
"Jie","Liu","36944923000","26994"
"Jie","Liu","37661787100","14520"
"Jie","Liu","37661787100","33317"
"Jie","Liu","55705951400","14520"
"Jie","Liu","55705951400","26994"
"Jie","Liu","55705965500","26994"
"Jie","Liu","7408689887","26994"
"Jie","Liu","7409294512","14520"
"Jie","Liu","7409294512","26994"
"Jie","Liu","7409294512","33317"
"Jie","Liu","7410112096","26994"
"Jie","Liu","8889396800","26994"
"Jie","Luo","16069086500","7827"
"Jie","Luo","24923192100","7827"
"Jie","Luo","35292648400","7827"
"Jie","Luo","37019448700","7827"
"Jie","Luo","55303796000","7827"
"Jie","Luo","55324593600","7827"
"Jie","Luo","55545544500","7827"
"Jie","Peng","14008290500","10842"
"Jie","Peng","23136009100","10842"
"Jie","Peng","35230957700","10842"
"Jie","Peng","55340661100","10842"
"Jie","Peng","7202994938","10842"
"Jie","Qing","7003679146","21447"
"Jie","Qing","7003679146","42008"
"Jie","Shan","16305297800","32143"
"Jie","Shan","34873695200","32143"
"Jie","Shan","36115347200","32143"
"Jie","Shan","7103076032","32143"
"Jie","Shan","7103076081","32143"
"Jie","Shen","35273662800","37413"
"Jie","Shen","36464382200","37413"
"Jie","Shen","55646603700","37413"
"Jie","Shen","7404929981","37413"
"Jie","Wang","13405401500","18253"
"Jie","Wang","36674096000","18253"
"Jie","Wang","55664024800","18253"
"Jie","Wang","7405560032","18253"
"Jie","Wang","7501749834","18253"
"Jie","Wang","7701310371","18253"
"Jie","Wang","7701329092","18253"
"Jie","Wang","8211498100","18253"
"Jie","Wu","12345581800","11840"
"Jie","Wu","12345581800","16330"
"Jie","Wu","12345581800","19660"
"Jie","Wu","12345581800","36506"
"Jie","Wu","12345581800","40170"
"Jie","Wu","12345581800","5929"
"Jie","Wu","15066154700","11840"
"Jie","Wu","15066154700","19660"
"Jie","Wu","15066154700","40001"
"Jie","Wu","15066154700","40170"
"Jie","Wu","15066154700","5929"
"Jie","Wu","15066154700","9861"
"Jie","Wu","23391253600","11840"
"Jie","Wu","23391253600","19660"
"Jie","Wu","23391253600","40001"
"Jie","Wu","23391253600","40170"
"Jie","Wu","23391253600","5929"
"Jie","Wu","23391253600","9861"
"Jie","Wu","35304261200","11840"
"Jie","Wu","35304261200","16330"
"Jie","Wu","35304261200","19660"
"Jie","Wu","35304261200","36506"
"Jie","Wu","35304261200","40001"
"Jie","Wu","35304261200","40170"
"Jie","Wu","35304261200","5929"
"Jie","Wu","35313047900","36506"
"Jie","Wu","35313047900","38183"
"Jie","Wu","36136281200","11840"
"Jie","Wu","36136281200","16330"
